PRISM Time Series Data
Locations: 450
"Climate variables: ppt,tmin,tmean,tmax,vpdmin,vpdmax"
Spatial resolution: 800m
Period: 2010 - 2024
Dataset: AN91m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2026-Mar-02
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (m),Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),vpdmin (hPa),vpdmax (hPa)
508SHA004,-122.0569,40.4166,243,2016,1147.64,10.7,17.5,24.3,4.06,26.06
508SHA004,-122.0569,40.4166,243,2017,881.55,10.6,17.6,24.7,4.38,27.69
508SHA004,-122.0569,40.4166,243,2018,689.15,10.1,17.5,25.0,4.80,27.94
508SHA004,-122.0569,40.4166,243,2019,1029.62,10.3,17.1,23.9,4.18,25.57
508SHA004,-122.0569,40.4166,243,2020,451.63,10.4,18.0,25.6,4.67,29.59
508SHA004,-122.0569,40.4166,243,2021,704.89,10.0,17.6,25.2,3.94,29.82
508SHA004,-122.0569,40.4166,243,2022,482.40,9.6,17.7,25.7,4.86,31.28
508SHA004,-122.0569,40.4166,243,2023,947.77,9.7,16.6,23.5,3.51,25.01
508SHA004,-122.0569,40.4166,243,2024,1137.63,10.9,17.5,24.1,4.86,25.98

507BTC269,-121.6378,40.3539,1472,2010,1793.27,3.0,9.7,16.3,2.57,15.16
507BTC269,-121.6378,40.3539,1472,2011,1219.28,3.1,10.0,16.9,2.67,15.83
507BTC269,-121.6378,40.3539,1472,2012,1776.15,3.9,10.8,17.6,3.43,17.66
507BTC269,-121.6378,40.3539,1472,2013,469.52,4.1,11.1,18.2,3.44,17.66
507BTC269,-121.6378,40.3539,1472,2014,1569.27,5.4,11.8,18.2,3.56,17.50
507BTC269,-121.6378,40.3539,1472,2015,812.06,5.4,11.9,18.4,3.51,17.35
507BTC269,-121.6378,40.3539,1472,2016,2003.80,4.6,10.9,17.2,3.17,16.12
507BTC269,-121.6378,40.3539,1472,2017,1877.34,4.9,11.3,17.6,3.63,17.41
507BTC269,-121.6378,40.3539,1472,2018,1142.79,4.4,11.1,17.9,3.66,17.34
507BTC269,-121.6378,40.3539,1472,2019,1741.86,3.6,9.8,15.9,2.83,14.18
507BTC269,-121.6378,40.3539,1472,2020,680.85,4.4,11.5,18.2,3.57,18.36
507BTC269,-121.6378,40.3539,1472,2021,1157.92,4.3,11.2,18.2,3.67,18.73
507BTC269,-121.6378,40.3539,1472,2022,896.66,3.8,10.8,17.8,3.60,17.79
507BTC269,-121.6378,40.3539,1472,2023,1382.28,2.3,9.1,16.0,1.89,14.42
507BTC269,-121.6378,40.3539,1472,2024,1684.19,3.0,9.8,16.6,2.44,15.64

507SHA053,-121.8436,40.3906,572,2010,1126.07,7.8,14.5,21.3,3.10,21.21
507SHA053,-121.8436,40.3906,572,2011,823.45,7.1,14.4,21.7,3.01,22.01
507SHA053,-121.8436,40.3906,572,2012,1048.58,7.6,15.3,23.0,3.82,25.52
507SHA053,-121.8436,40.3906,572,2013,363.57,7.3,15.6,23.8,4.02,26.32
507SHA053,-121.8436,40.3906,572,2014,1098.12,9.0,16.6,24.2,4.17,26.37
507SHA053,-121.8436,40.3906,572,2015,513.38,9.0,16.7,24.4,3.98,26.66
507SHA053,-121.8436,40.3906,572,2016,1233.01,8.8,15.9,23.0,3.48,24.11
507SHA053,-121.8436,40.3906,572,2017,971.84,8.6,16.0,23.3,3.78,25.55
507SHA053,-121.8436,40.3906,572,2018,775.82,8.0,15.8,23.6,3.76,25.58
507SHA053,-121.8436,40.3906,572,2019,1110.59,8.2,15.4,22.5,3.44,23.70
507SHA053,-121.8436,40.3906,572,2020,507.33,8.4,16.3,24.2,4.06,27.18
507SHA053,-121.8436,40.3906,572,2021,794.51,9.2,16.7,24.1,4.34,28.21
507SHA053,-121.8436,40.3906,572,2022,556.79,9.0,16.6,24.2,5.10,28.11
507SHA053,-121.8436,40.3906,572,2023,983.33,9.0,15.6,22.3,3.84,23.12
507SHA053,-121.8436,40.3906,572,2024,1229.82,9.9,16.2,22.6,4.68,23.42

507SHA034,-121.8430,40.4761,946,2010,1293.56,8.0,13.5,19.1,3.85,17.70
507SHA034,-121.8430,40.4761,946,2011,891.58,8.0,13.8,19.6,4.09,18.29
507SHA034,-121.8430,40.4761,946,2012,1165.96,8.7,14.6,20.6,5.05,21.03
507SHA034,-121.8430,40.4761,946,2013,422.96,9.2,15.3,21.5,5.45,21.79
507SHA034,-121.8430,40.4761,946,2014,1229.57,10.4,15.9,21.5,5.71,21.62
507SHA034,-121.8430,40.4761,946,2015,618.56,10.1,15.9,21.6,5.38,21.47
507SHA034,-121.8430,40.4761,946,2016,1428.05,9.7,15.0,20.3,4.89,19.48
507SHA034,-121.8430,40.4761,946,2017,1144.34,9.8,15.3,20.7,5.40,20.91
507SHA034,-121.8430,40.4761,946,2018,890.29,9.9,15.5,21.0,5.58,20.92
507SHA034,-121.8430,40.4761,946,2019,1292.23,9.0,14.3,19.7,4.46,18.46
507SHA034,-121.8430,40.4761,946,2020,606.52,10.1,15.9,21.7,5.87,22.40
507SHA034,-121.8430,40.4761,946,2021,932.24,9.7,15.5,21.3,6.03,22.63
507SHA034,-121.8430,40.4761,946,2022,676.61,9.2,15.1,21.1,5.93,21.85
507SHA034,-121.8430,40.4761,946,2023,1126.91,8.5,13.9,19.2,4.38,17.83
507SHA034,-121.8430,40.4761,946,2024,1407.07,9.7,14.6,19.6,5.30,18.58

507SHA011,-121.8992,40.4374,560,2010,1070.95,9.0,15.2,21.5,3.74,21.32
507SHA011,-121.8992,40.4374,560,2011,773.62,8.7,15.3,22.0,3.87,22.32
507SHA011,-121.8992,40.4374,560,2012,997.31,9.2,16.2,23.2,4.66,25.76
507SHA011,-121.8992,40.4374,560,2013,363.13,9.3,16.8,24.3,4.88,26.79
507SHA011,-121.8992,40.4374,560,2014,1067.58,10.7,17.6,24.4,5.11,26.63
507SHA011,-121.8992,40.4374,560,2015,496.15,10.6,17.6,24.6,4.80,26.88
507SHA011,-121.8992,40.4374,560,2016,1174.84,10.2,16.7,23.1,4.24,24.13
507SHA011,-121.8992,40.4374,560,2017,907.86,10.1,16.8,23.5,4.55,25.64
507SHA011,-121.8992,40.4374,560,2018,760.66,10.0,16.9,23.8,4.82,25.59
507SHA011,-121.8992,40.4374,560,2019,1072.72,9.7,16.2,22.8,4.18,23.71
507SHA011,-121.8992,40.4374,560,2020,496.14,10.2,17.3,24.4,5.09,27.27
507SHA011,-121.8992,40.4374,560,2021,743.08,9.6,16.8,24.1,4.79,28.19
507SHA011,-121.8992,40.4374,560,2022,525.80,9.5,16.9,24.3,5.55,28.31
507SHA011,-121.8992,40.4374,560,2023,971.79,9.2,15.7,22.1,4.29,23.18
507SHA011,-121.8992,40.4374,560,2024,1156.57,10.2,16.4,22.6,5.09,23.50

507SHA018,-121.8124,40.4673,973,2010,1298.93,7.0,13.0,19.0,3.52,17.85
507SHA018,-121.8124,40.4673,973,2011,900.69,7.1,13.3,19.5,3.72,18.38
507SHA018,-121.8124,40.4673,973,2012,1172.75,7.7,14.1,20.5,4.57,21.11
507SHA018,-121.8124,40.4673,973,2013,421.46,7.9,14.7,21.4,4.86,21.77
507SHA018,-121.8124,40.4673,973,2014,1235.87,9.3,15.4,21.5,5.16,21.61
507SHA018,-121.8124,40.4673,973,2015,628.50,9.1,15.3,21.6,4.80,21.50
507SHA018,-121.8124,40.4673,973,2016,1451.51,8.6,14.4,20.2,4.38,19.52
507SHA018,-121.8124,40.4673,973,2017,1155.83,8.8,14.7,20.6,4.81,20.92
507SHA018,-121.8124,40.4673,973,2018,892.79,8.7,14.8,20.9,5.00,20.93
507SHA018,-121.8124,40.4673,973,2019,1297.33,7.9,13.8,19.7,3.88,18.46
507SHA018,-121.8124,40.4673,973,2020,614.62,8.8,15.2,21.5,5.05,22.33
507SHA018,-121.8124,40.4673,973,2021,939.41,8.7,14.9,21.2,5.13,22.51
507SHA018,-121.8124,40.4673,973,2022,694.23,8.8,14.9,21.0,5.66,21.74
507SHA018,-121.8124,40.4673,973,2023,1150.22,8.0,13.5,19.0,4.04,17.64
507SHA018,-121.8124,40.4673,973,2024,1452.79,8.8,14.1,19.5,4.59,18.32

507SHA023,-121.7653,40.4900,1203,2010,1400.60,5.5,11.7,17.8,3.11,16.30
507SHA023,-121.7653,40.4900,1203,2011,982.84,5.5,11.9,18.3,3.26,16.82
507SHA023,-121.7653,40.4900,1203,2012,1269.28,6.2,12.7,19.1,4.12,18.93
507SHA023,-121.7653,40.4900,1203,2013,470.80,6.4,13.2,20.0,4.23,19.60
507SHA023,-121.7653,40.4900,1203,2014,1330.61,7.8,13.9,20.0,4.44,19.35
507SHA023,-121.7653,40.4900,1203,2015,696.75,7.6,13.9,20.2,4.20,19.21
507SHA023,-121.7653,40.4900,1203,2016,1595.74,7.1,13.0,18.9,3.84,17.54
507SHA023,-121.7653,40.4900,1203,2017,1300.52,7.3,13.3,19.3,4.23,18.88
507SHA023,-121.7653,40.4900,1203,2018,983.21,7.1,13.4,19.6,4.27,18.80
507SHA023,-121.7653,40.4900,1203,2019,1393.96,6.3,12.3,18.2,3.40,16.46
507SHA023,-121.7653,40.4900,1203,2020,691.16,7.3,13.8,20.2,4.49,20.17
507SHA023,-121.7653,40.4900,1203,2021,1047.19,7.1,13.5,19.8,4.59,20.38
507SHA023,-121.7653,40.4900,1203,2022,826.31,6.8,13.2,19.7,4.77,19.81
507SHA023,-121.7653,40.4900,1203,2023,1322.23,5.6,11.7,17.8,3.06,16.09
507SHA023,-121.7653,40.4900,1203,2024,1657.12,6.2,12.1,18.1,3.16,16.45

509DRCBPC,-121.6007,40.1659,973,2010,1624.36,6.0,12.2,18.5,2.98,17.65
509DRCBPC,-121.6007,40.1659,973,2011,1181.25,5.6,12.1,18.6,3.10,17.95
509DRCBPC,-121.6007,40.1659,973,2012,1602.29,6.2,13.1,20.0,3.84,20.67
509DRCBPC,-121.6007,40.1659,973,2013,431.08,6.2,13.5,20.8,3.93,21.48
509DRCBPC,-121.6007,40.1659,973,2014,1398.19,7.8,14.5,21.2,3.95,21.27
509DRCBPC,-121.6007,40.1659,973,2015,707.62,7.4,14.3,21.3,3.72,21.32
509DRCBPC,-121.6007,40.1659,973,2016,1845.27,7.1,13.5,19.9,3.45,19.38
509DRCBPC,-121.6007,40.1659,973,2017,1683.82,7.3,13.7,20.2,3.84,20.44
509DRCBPC,-121.6007,40.1659,973,2018,1059.69,7.0,13.7,20.5,4.06,20.61
509DRCBPC,-121.6007,40.1659,973,2019,1645.45,6.6,13.0,19.3,3.36,18.44
509DRCBPC,-121.6007,40.1659,973,2020,639.83,7.3,14.2,21.2,4.30,21.96
509DRCBPC,-121.6007,40.1659,973,2021,1061.89,7.5,14.1,20.7,4.11,22.19
509DRCBPC,-121.6007,40.1659,973,2022,791.32,7.5,14.0,20.6,5.00,22.13
509DRCBPC,-121.6007,40.1659,973,2023,1250.88,7.0,13.0,18.9,3.58,18.29
509DRCBPC,-121.6007,40.1659,973,2024,1622.17,7.5,13.4,19.4,3.82,19.08

514BMCARC,-120.7435,38.8726,829,2010,1717.80,7.6,13.7,19.8,3.22,18.10
514BMCARC,-120.7435,38.8726,829,2011,1147.00,7.3,13.6,19.9,3.35,18.61
514BMCARC,-120.7435,38.8726,829,2012,1602.37,8.3,14.7,21.1,4.37,20.88
514BMCARC,-120.7435,38.8726,829,2013,402.68,8.3,14.9,21.6,4.67,21.12
514BMCARC,-120.7435,38.8726,829,2014,1226.78,9.7,15.9,22.1,5.03,21.69
514BMCARC,-120.7435,38.8726,829,2015,807.29,9.3,15.7,22.1,4.85,21.72
514BMCARC,-120.7435,38.8726,829,2016,1718.44,8.7,14.9,21.2,4.54,20.70
514BMCARC,-120.7435,38.8726,829,2017,2007.36,9.0,15.1,21.2,4.55,20.78
514BMCARC,-120.7435,38.8726,829,2018,1165.42,8.7,15.1,21.5,4.54,21.11
514BMCARC,-120.7435,38.8726,829,2019,1636.98,8.4,14.3,20.2,3.60,18.45
514BMCARC,-120.7435,38.8726,829,2020,756.11,9.2,15.8,22.3,5.17,22.93
514BMCARC,-120.7435,38.8726,829,2021,1246.65,9.9,16.1,22.3,4.97,24.16
514BMCARC,-120.7435,38.8726,829,2022,996.32,9.8,15.9,22.0,6.03,22.94
514BMCARC,-120.7435,38.8726,829,2023,1409.40,8.9,14.4,19.9,4.07,18.34
514BMCARC,-120.7435,38.8726,829,2024,1264.71,9.7,15.4,21.2,4.76,20.32

535STC514,-121.1772,37.7025,12,2010,491.88,8.3,15.1,21.9,1.08,17.31
535STC514,-121.1772,37.7025,12,2011,329.10,7.5,14.6,21.7,1.07,17.28
535STC514,-121.1772,37.7025,12,2012,361.43,8.0,15.6,23.2,1.38,20.07
535STC514,-121.1772,37.7025,12,2013,127.52,7.6,15.6,23.6,1.55,20.71
535STC514,-121.1772,37.7025,12,2014,344.42,9.4,17.0,24.5,1.47,21.53
535STC514,-121.1772,37.7025,12,2015,190.69,8.9,16.6,24.3,1.29,21.74
535STC514,-121.1772,37.7025,12,2016,405.21,9.1,16.7,24.3,1.02,21.29
535STC514,-121.1772,37.7025,12,2017,364.34,9.4,16.8,24.2,1.97,20.96
535STC514,-121.1772,37.7025,12,2018,316.51,8.6,16.4,24.2,0.97,21.01
535STC514,-121.1772,37.7025,12,2019,388.85,9.1,16.4,23.6,0.89,19.61
535STC514,-121.1772,37.7025,12,2020,151.04,9.2,17.1,25.0,1.09,22.22
535STC514,-121.1772,37.7025,12,2021,376.18,9.3,16.7,24.1,1.07,21.05
535STC514,-121.1772,37.7025,12,2022,199.76,8.7,16.4,24.1,1.38,21.21
535STC514,-121.1772,37.7025,12,2023,461.53,9.2,16.1,23.0,0.97,18.56
535STC514,-121.1772,37.7025,12,2024,396.66,10.4,17.5,24.6,1.80,22.67

532ELD011,-120.5198,38.6373,1165,2010,1622.78,5.4,11.9,18.4,2.51,16.49
532ELD011,-120.5198,38.6373,1165,2011,1183.06,5.8,12.1,18.4,3.41,17.25
532ELD011,-120.5198,38.6373,1165,2012,1478.08,6.3,13.2,20.0,3.68,19.95
532ELD011,-120.5198,38.6373,1165,2013,456.56,6.8,13.5,20.2,4.32,19.64
532ELD011,-120.5198,38.6373,1165,2014,1114.14,7.9,14.3,20.7,4.44,19.85
532ELD011,-120.5198,38.6373,1165,2015,902.70,7.4,14.1,20.7,4.06,19.68
532ELD011,-120.5198,38.6373,1165,2016,1612.54,7.1,13.4,19.8,3.92,18.57
532ELD011,-120.5198,38.6373,1165,2017,2183.98,7.4,13.7,19.9,4.98,19.96
532ELD011,-120.5198,38.6373,1165,2018,1108.94,7.3,13.7,20.1,4.23,18.75
532ELD011,-120.5198,38.6373,1165,2019,1783.80,6.3,12.4,18.5,3.02,15.94
532ELD011,-120.5198,38.6373,1165,2020,766.39,7.6,14.2,20.8,4.21,20.21
532ELD011,-120.5198,38.6373,1165,2021,1231.41,8.0,14.2,20.5,4.96,20.73
532ELD011,-120.5198,38.6373,1165,2022,1001.78,8.1,14.1,20.0,5.40,19.76
532ELD011,-120.5198,38.6373,1165,2023,1548.89,7.4,12.8,18.1,3.96,16.00
532ELD011,-120.5198,38.6373,1165,2024,1164.81,8.5,14.0,19.5,4.96,18.48

507SHA003,-121.8358,40.4376,769,2010,1147.31,8.1,14.1,20.1,3.66,19.10
507SHA003,-121.8358,40.4376,769,2011,821.81,7.9,14.2,20.6,3.66,19.82
507SHA003,-121.8358,40.4376,769,2012,1057.01,8.5,15.1,21.8,4.43,23.13
507SHA003,-121.8358,40.4376,769,2013,384.05,8.6,15.8,22.9,4.75,24.03
507SHA003,-121.8358,40.4376,769,2014,1148.32,10.0,16.5,22.9,5.09,23.87
507SHA003,-121.8358,40.4376,769,2015,540.25,9.8,16.4,23.1,4.67,23.88
507SHA003,-121.8358,40.4376,769,2016,1259.83,9.4,15.5,21.6,4.17,21.51
507SHA003,-121.8358,40.4376,769,2017,984.30,9.5,15.7,21.9,4.58,22.78
507SHA003,-121.8358,40.4376,769,2018,798.92,9.4,15.8,22.3,4.78,22.88
507SHA003,-121.8358,40.4376,769,2019,1159.86,8.7,14.9,21.1,3.90,20.75
507SHA003,-121.8358,40.4376,769,2020,533.33,9.4,16.1,22.9,4.90,24.30
507SHA003,-121.8358,40.4376,769,2021,804.68,9.1,15.8,22.4,4.87,24.74
507SHA003,-121.8358,40.4376,769,2022,559.96,9.4,15.9,22.5,5.77,24.44
507SHA003,-121.8358,40.4376,769,2023,1001.07,9.1,14.8,20.5,4.50,20.03
507SHA003,-121.8358,40.4376,769,2024,1213.87,9.9,15.5,21.1,5.18,20.81

507SHA020,-121.9860,40.4114,319,2010,1036.27,9.6,16.0,22.5,3.66,22.84
507SHA020,-121.9860,40.4114,319,2011,703.30,9.0,15.9,22.8,4.03,23.89
507SHA020,-121.9860,40.4114,319,2012,948.06,9.5,16.7,24.0,4.80,26.92
507SHA020,-121.9860,40.4114,319,2013,320.60,9.3,17.0,24.8,4.89,27.57
507SHA020,-121.9860,40.4114,319,2014,997.06,10.8,18.0,25.1,4.90,27.80
507SHA020,-121.9860,40.4114,319,2015,473.02,10.9,18.2,25.6,4.84,28.57
507SHA020,-121.9860,40.4114,319,2016,1123.46,10.7,17.3,24.0,4.21,25.43
507SHA020,-121.9860,40.4114,319,2017,860.34,10.5,17.4,24.4,4.44,26.97
507SHA020,-121.9860,40.4114,319,2018,696.21,9.9,17.3,24.7,4.75,27.19
507SHA020,-121.9860,40.4114,319,2019,976.03,10.2,16.9,23.6,4.22,25.07
507SHA020,-121.9860,40.4114,319,2020,449.16,10.3,17.8,25.3,4.68,28.93
507SHA020,-121.9860,40.4114,319,2021,689.58,10.1,17.5,24.9,4.21,29.23
507SHA020,-121.9860,40.4114,319,2022,486.87,9.7,17.5,25.4,5.16,30.33
507SHA020,-121.9860,40.4114,319,2023,906.78,10.0,16.6,23.1,3.95,24.31
507SHA020,-121.9860,40.4114,319,2024,1132.27,11.0,17.2,23.5,5.15,24.86

507SHA009,-121.7196,40.5615,1259,2010,1477.53,4.1,10.7,17.2,2.44,15.80
507SHA009,-121.7196,40.5615,1259,2011,1011.08,3.9,10.7,17.6,2.41,16.13
507SHA009,-121.7196,40.5615,1259,2012,1291.78,4.7,11.6,18.5,3.06,18.14
507SHA009,-121.7196,40.5615,1259,2013,500.02,4.5,11.8,19.1,2.97,18.58
507SHA009,-121.7196,40.5615,1259,2014,1353.29,6.1,12.7,19.4,3.21,18.39
507SHA009,-121.7196,40.5615,1259,2015,728.89,5.8,12.7,19.5,2.96,18.24
507SHA009,-121.7196,40.5615,1259,2016,1628.14,5.3,11.8,18.2,2.65,16.64
507SHA009,-121.7196,40.5615,1259,2017,1378.93,5.5,12.0,18.5,2.92,17.88
507SHA009,-121.7196,40.5615,1259,2018,1006.10,5.3,12.1,18.9,3.12,17.77
507SHA009,-121.7196,40.5615,1259,2019,1442.37,4.7,11.2,17.8,2.47,15.85
507SHA009,-121.7196,40.5615,1259,2020,713.35,5.4,12.5,19.6,3.19,19.20
507SHA009,-121.7196,40.5615,1259,2021,1080.00,5.5,12.3,19.1,3.36,19.27
507SHA009,-121.7196,40.5615,1259,2022,841.72,5.3,12.1,19.0,3.57,18.78
507SHA009,-121.7196,40.5615,1259,2023,1367.90,3.9,10.5,17.1,2.01,15.09
507SHA009,-121.7196,40.5615,1259,2024,1678.68,4.1,10.8,17.4,1.70,15.45

507SHA024,-121.5993,40.4936,1873,2010,1342.09,-0.5,6.6,13.7,1.34,12.36
507SHA024,-121.5993,40.4936,1873,2011,973.75,-0.4,6.8,14.0,1.33,12.55
507SHA024,-121.5993,40.4936,1873,2012,1214.22,0.4,7.4,14.3,1.98,13.16
507SHA024,-121.5993,40.4936,1873,2013,493.30,-0.1,7.5,15.0,1.67,13.78
507SHA024,-121.5993,40.4936,1873,2014,1246.36,1.6,8.4,15.1,1.76,13.47
507SHA024,-121.5993,40.4936,1873,2015,658.66,1.4,8.3,15.2,1.78,13.30
507SHA024,-121.5993,40.4936,1873,2016,1588.76,0.7,7.5,14.3,1.51,12.52
507SHA024,-121.5993,40.4936,1873,2017,1241.23,1.0,7.9,14.7,1.76,13.72
507SHA024,-121.5993,40.4936,1873,2018,980.40,0.5,7.6,14.7,1.75,13.29
507SHA024,-121.5993,40.4936,1873,2019,1310.37,0.1,6.9,13.7,1.26,11.67
507SHA024,-121.5993,40.4936,1873,2020,695.04,0.8,8.1,15.5,1.82,14.40
507SHA024,-121.5993,40.4936,1873,2021,1073.66,1.8,8.4,14.9,2.33,14.05
507SHA024,-121.5993,40.4936,1873,2022,805.07,1.2,7.9,14.7,2.29,13.60
507SHA024,-121.5993,40.4936,1873,2023,1261.74,0.2,6.7,13.2,1.38,11.02
507SHA024,-121.5993,40.4936,1873,2024,1585.06,1.2,7.6,14.0,1.85,12.47

507SHA015,-121.7848,40.4790,1131,2010,1366.43,6.5,12.3,18.2,3.42,16.67
507SHA015,-121.7848,40.4790,1131,2011,954.74,6.5,12.6,18.7,3.62,17.27
507SHA015,-121.7848,40.4790,1131,2012,1242.23,7.2,13.4,19.6,4.57,19.52
507SHA015,-121.7848,40.4790,1131,2013,449.51,7.6,14.1,20.5,4.86,20.23
507SHA015,-121.7848,40.4790,1131,2014,1299.35,8.8,14.7,20.5,5.03,19.98
507SHA015,-121.7848,40.4790,1131,2015,676.24,8.7,14.7,20.7,4.77,19.86
507SHA015,-121.7848,40.4790,1131,2016,1549.23,8.1,13.7,19.3,4.36,18.08
507SHA015,-121.7848,40.4790,1131,2017,1254.07,8.3,14.0,19.7,4.83,19.46
507SHA015,-121.7848,40.4790,1131,2018,953.55,8.2,14.2,20.1,4.90,19.43
507SHA015,-121.7848,40.4790,1131,2019,1363.34,7.4,13.1,18.7,3.88,17.00
507SHA015,-121.7848,40.4790,1131,2020,659.92,8.5,14.6,20.7,5.11,20.85
507SHA015,-121.7848,40.4790,1131,2021,1005.69,8.1,14.2,20.3,5.28,21.08
507SHA015,-121.7848,40.4790,1131,2022,776.02,7.9,14.0,20.1,5.37,20.44
507SHA015,-121.7848,40.4790,1131,2023,1252.21,6.9,12.6,18.2,3.71,16.65
507SHA015,-121.7848,40.4790,1131,2024,1590.47,7.7,13.2,18.6,4.09,17.10

534SED001,-119.7994,38.4074,1909,2010,1817.64,0.1,7.6,15.1,2.36,14.86
534SED001,-119.7994,38.4074,1909,2011,1261.53,-0.4,7.5,15.4,2.44,16.80
534SED001,-119.7994,38.4074,1909,2012,1304.06,1.4,9.2,17.1,3.11,17.86
534SED001,-119.7994,38.4074,1909,2013,463.67,0.0,8.4,16.8,2.95,18.10
534SED001,-119.7994,38.4074,1909,2014,1012.18,1.7,9.7,17.7,3.15,17.90
534SED001,-119.7994,38.4074,1909,2015,1018.43,1.4,9.3,17.2,3.00,17.16
534SED001,-119.7994,38.4074,1909,2016,1445.55,1.3,9.1,16.8,3.18,17.09
534SED001,-119.7994,38.4074,1909,2017,2256.73,1.0,8.6,16.2,2.78,16.21
534SED001,-119.7994,38.4074,1909,2018,1140.13,0.7,8.8,16.8,3.07,17.32
534SED001,-119.7994,38.4074,1909,2019,1742.04,0.0,7.6,15.2,2.54,16.88
534SED001,-119.7994,38.4074,1909,2020,712.81,0.5,9.0,17.5,3.24,18.79
534SED001,-119.7994,38.4074,1909,2021,1307.56,1.6,9.3,17.1,2.91,17.72
534SED001,-119.7994,38.4074,1909,2022,887.84,1.1,8.7,16.3,2.92,16.82
534SED001,-119.7994,38.4074,1909,2023,1678.40,0.2,7.2,14.3,1.86,13.86
534SED001,-119.7994,38.4074,1909,2024,1303.65,1.3,8.9,16.4,2.41,16.31

518SCEBAM,-121.0017,40.0450,989,2010,1083.99,2.9,10.7,18.5,1.46,18.52
518SCEBAM,-121.0017,40.0450,989,2011,735.09,1.9,9.9,18.0,1.45,17.91
518SCEBAM,-121.0017,40.0450,989,2012,1110.25,2.7,11.2,19.8,1.98,21.60
518SCEBAM,-121.0017,40.0450,989,2013,269.74,1.5,10.6,19.6,1.77,21.09
518SCEBAM,-121.0017,40.0450,989,2014,796.72,3.3,12.2,21.1,1.79,22.06
518SCEBAM,-121.0017,40.0450,989,2015,510.62,3.0,11.9,20.8,1.53,21.49
518SCEBAM,-121.0017,40.0450,989,2016,1146.63,3.0,11.4,19.7,1.53,20.12
518SCEBAM,-121.0017,40.0450,989,2017,1351.96,3.2,11.4,19.5,1.53,20.32
518SCEBAM,-121.0017,40.0450,989,2018,706.05,2.5,11.3,20.0,1.66,21.02
518SCEBAM,-121.0017,40.0450,989,2019,1203.32,2.5,10.5,18.5,1.23,18.32
518SCEBAM,-121.0017,40.0450,989,2020,476.31,2.5,11.6,20.7,1.71,22.59
518SCEBAM,-121.0017,40.0450,989,2021,834.51,3.0,11.9,20.8,1.81,23.65
518SCEBAM,-121.0017,40.0450,989,2022,578.36,2.9,11.7,20.6,2.38,23.58
518SCEBAM,-121.0017,40.0450,989,2023,988.68,3.3,11.3,19.3,1.43,19.64
518SCEBAM,-121.0017,40.0450,989,2024,1091.96,4.4,12.3,20.3,1.57,21.23

518RCAJNC,-121.1574,40.3887,1794,2010,1198.06,1.2,7.4,13.6,1.92,12.67
518RCAJNC,-121.1574,40.3887,1794,2011,851.70,0.8,7.2,13.7,1.93,12.76
518RCAJNC,-121.1574,40.3887,1794,2012,1211.02,1.7,8.4,15.1,2.53,15.02
518RCAJNC,-121.1574,40.3887,1794,2013,323.80,1.9,8.9,15.8,2.67,15.32
518RCAJNC,-121.1574,40.3887,1794,2014,925.36,3.0,9.5,16.1,2.62,15.39
518RCAJNC,-121.1574,40.3887,1794,2015,558.76,2.9,9.6,16.2,2.50,15.26
518RCAJNC,-121.1574,40.3887,1794,2016,1360.50,2.2,8.6,15.1,2.22,14.12
518RCAJNC,-121.1574,40.3887,1794,2017,1393.19,2.4,8.8,15.1,2.42,14.55
518RCAJNC,-121.1574,40.3887,1794,2018,791.61,1.9,8.7,15.5,2.44,14.69
518RCAJNC,-121.1574,40.3887,1794,2019,1321.41,1.6,7.9,14.1,1.98,12.73
518RCAJNC,-121.1574,40.3887,1794,2020,529.52,2.6,9.4,16.2,2.83,15.98
518RCAJNC,-121.1574,40.3887,1794,2021,908.27,2.5,9.3,16.1,2.70,16.13
518RCAJNC,-121.1574,40.3887,1794,2022,706.16,2.4,9.1,15.8,3.01,15.71
518RCAJNC,-121.1574,40.3887,1794,2023,1243.60,1.4,7.8,14.1,1.72,12.68
518RCAJNC,-121.1574,40.3887,1794,2024,1403.43,2.4,8.6,14.8,2.35,14.09

518RCNAPC,-121.4390,40.4002,1845,2010,2080.18,0.1,6.8,13.5,1.59,12.55
518RCNAPC,-121.4390,40.4002,1845,2011,1373.42,-0.2,6.8,13.8,1.56,12.71
518RCNAPC,-121.4390,40.4002,1845,2012,1983.00,0.7,7.7,14.8,2.17,14.34
518RCNAPC,-121.4390,40.4002,1845,2013,569.44,0.5,7.9,15.4,1.99,14.72
518RCNAPC,-121.4390,40.4002,1845,2014,1815.15,1.9,8.8,15.8,2.04,14.72
518RCNAPC,-121.4390,40.4002,1845,2015,984.52,1.8,8.9,15.9,1.99,14.66
518RCNAPC,-121.4390,40.4002,1845,2016,2226.49,1.1,7.9,14.8,1.80,13.54
518RCNAPC,-121.4390,40.4002,1845,2017,2096.87,1.3,8.1,14.9,1.91,14.19
518RCNAPC,-121.4390,40.4002,1845,2018,1248.06,0.7,8.0,15.2,2.00,14.24
518RCNAPC,-121.4390,40.4002,1845,2019,1999.89,0.3,7.1,13.9,1.45,12.33
